,symbol,gics_sector,currency,scores,weight,exec_price,exec_shares,investment,fees,fx_rate
0,ABBV,Health Care,USD,"{'total_score': 0.7715306122448979, 'momentum_score': 0.8224489795918367, 'fey_score': 0.8163265306122449, 'trend_score': 0.8469387755102041, 'risk_score': 0.48639455782312924, 'liquidity_score': 0.7448979591836735}",0.021284851328367837,,,,,1.0
1,ADM,Consumer Staples,USD,"{'total_score': 0.7278061224489795, 'momentum_score': 0.8010204081632653, 'fey_score': 0.8061224489795918, 'trend_score': 0.826530612244898, 'risk_score': 0.36054421768707484, 'liquidity_score': 0.5306122448979591}",0.024817697848163553,,,,,1.0
2,AEE,Utilities,USD,"{'total_score': 0.5611224489795917, 'momentum_score': 0.6418367346938775, 'fey_score': 0.4387755102040816, 'trend_score': 0.5510204081632653, 'risk_score': 0.6972789115646258, 'liquidity_score': 0.23979591836734693}",0.01913389701606048,,,,,1.0
3,AEP,Utilities,USD,"{'total_score': 0.6908928571428572, 'momentum_score': 0.8413265306122449, 'fey_score': 0.6122448979591837, 'trend_score': 0.7040816326530612, 'risk_score': 0.5408163265306123, 'liquidity_score': 0.4285714285714286}",0.023558980400343977,,,,,1.0
4,AMGN,Health Care,USD,"{'total_score': 0.7175255102040816, 'momentum_score': 0.6127551020408163, 'fey_score': 0.7755102040816326, 'trend_score': 0.7959183673469388, 'risk_score': 0.7857142857142857, 'liquidity_score': 0.6428571428571428}",0.019794968037065274,,,,,1.0
5,ATO,,USD,,0.0,,,,,1.0
6,AZN.L,Health Care,GBp,"{'total_score': 0.5801275510204081, 'momentum_score': 0.7413265306122448, 'fey_score': 0.09693877551020408, 'trend_score': 0.9285714285714286, 'risk_score': 0.5034013605442177, 'liquidity_score': 0.7040816326530612}",0.016004457216585537,10799.2754,-13.0,-1699.2324,1.6992,82.62
7,BATS.L,Consumer Staples,GBp,"{'total_score': 0.6303316326530612, 'momentum_score': 0.7790816326530612, 'fey_score': 0.09693877551020408, 'trend_score': 0.9795918367346939, 'risk_score': 0.6564625850340137, 'liquidity_score': 0.7806122448979591}",0.021493883495628228,3549.6628,18.0,773.347,0.7733,82.62
8,BAYN.DE,,EUR,,0.0,54.4588,-226.0,-12841.9124,12.8419,0.9584
9,BMY,Health Care,USD,"{'total_score': 0.842780612244898, 'momentum_score': 0.7913265306122449, 'fey_score': 0.9285714285714286, 'trend_score': 0.9387755102040817, 'risk_score': 0.6904761904761906, 'liquidity_score': 0.846938775510204}",0.02325048384258988,,,,,1.0
10,CAH,,USD,,0.0,,,,,1.0
11,CI,Health Care,USD,"{'total_score': 0.7091836734693877, 'momentum_score': 0.596938775510204, 'fey_score': 0.8673469387755102, 'trend_score': 0.8979591836734694, 'risk_score': 0.5374149659863946, 'liquidity_score': 0.4642857142857143}",0.019564834907043575,,,,,1.0
